TX,36,PW,12
TX,36,PW,14
TX,36,SY,16
TX,36,SY,18
UT,1,AS,3
UT,1,AS,25
UT,2,AP,4
UT,2,AP,6
UT,2,AP,23
UT,2,IG,1
UT,2,IG,4
UT,4,BA,1
UT,4,BA,15
UT,4,BA,20
VA,1,AS,25
VA,1,AS,28
VA,1,II,6
VA,1,II,13
VA,2,AP,15
VA,2,AP,18
VA,2,AP,24
VA,4,AS,3
VA,4,AS,28
VA,4,II,10
VA,4,II,15
VA,5,ED,13
VA,5,ED,14
VA,5,FA,16
VA,5,FA,18
VA,5,HM,9
VA,5,HM,12
VA,6,AG,22
VA,6,AG,29
VA,7,ED,10
VA,7,ED,14
VA,7,SM,26
VA,7,SM,27
VA,8,II,6
VA,8,II,13
VA,8,SY,15
VA,8,SY,16
VA,8,SY,21
VA,9,IF,2
VA,9,IF,3
VA,9,IF,14
VA,10,PW,5
VA,10,PW,12
VA,10,PW,13
VA,10,SY,15
VA,10,SY,16
VA,11,FA,5
VA,11,FA,13
VA,11,GO,24
VA,11,GO,25
VI,1,AG,16
VI,1,AG,22
VI,1,AG,29
VI,1,GO,27
VI,1,GO,28
VI,1,PW,7
VI,1,PW,13
VT,1,GO,6
VT,1,IF,3
VT,1,IF,16
VT,1,IF,17
WA,1,WM,5
WA,1,WM,6
WA,2,AS,26
WA,2,AS,29
WA,2,PW,5
WA,2,PW,7
WA,3,AP,7
WA,3,AP,10
WA,3,AP,23
WA,4,AP,10
WA,4,AP,15
WA,4,AP,24
WA,4,RU,2
WA,4,RU,4
WA,5,IF,14
WA,6,AP,6
WA,6,AP,19
WA,7,JU,1
WA,7,JU,3
WA,8,WM,3
WA,8,WM,4
WA,8,WM,5
WA,10,BA,15
WA,10,BA,20
WA,10,IG,1
WA,10,IG,4
WI,2,AP,1
WI,2,AP,7
WI,3,WM,2
WI,3,WM,4
WI,4,BA,9
WI,4,BA,15
WI,4,BA,20
WI,5,FA,14
WI,5,FA,16
WI,5,JU,1
WI,5,JU,8
WI,6,ED,10
WI,6,ED,13
WI,6,GO,27
WI,6,GO,29
WI,7,BA,4
WI,7,BA,16
WI,8,AS,3
WI,8,AS,28
WI,8,HM,5
WI,8,HM,8
WI,8,PW,12
WI,8,PW,13
WI,8,PW,14
WV,1,IF,3
WV,1,IF,17
WV,1,IF,18
WV,2,BA,16
WV,2,BA,20
WY,1,AS,6
WY,1,AS,26
WY,1,II,6
WY,1,II,10
WY,1,RU,4
